# 0.40 0.47
# 0.47 0.57
# 0.57 0.64
# 0.64 0.73
# 0.80 0.885
      3950.00     0.877438   0.00218897      1.00000      79.6488
      3950.91     0.892608   0.00219429      1.00000      79.5899
      3951.82     0.904014   0.00219701      1.00000      79.4961
      3952.73     0.911265   0.00219697      1.00000      79.4541
      3953.64     0.914008   0.00219346      1.00000      79.3671
      3954.55     0.911919   0.00218620      1.00000      79.1522
      3955.46     0.904750   0.00217821      1.00000      79.1034
      3956.37     0.892314   0.00216433      1.00000      79.0667
      3957.28     0.874559   0.00214689      1.00000      79.0303
      3958.19     0.851517   0.00212489      1.00000      78.9959
      3959.11     0.823400   0.00210109      1.00000      78.9613
      3960.02     0.790753   0.00207377      1.00000      78.9269
      3960.93     0.754289   0.00204496      1.00000      78.8956
      3961.84     0.715058   0.00201197      1.00000      78.8609
      3962.75     0.674462   0.00196986      1.00000      78.8265
      3963.67     0.633533   0.00193995      1.00000      78.7916
      3964.58     0.594337   0.00190828      1.00000      78.7582
      3965.49     0.558654   0.00187694      1.00000      78.7136
      3966.41     0.528194   0.00184870      1.00000      78.6138
      3967.32     0.504603   0.00182465      1.00000      78.5309
      3968.23     0.489290   0.00180710      1.00000      78.4721
      3969.15     0.483285   0.00179987      1.00000      78.4391
      3970.06     0.487134   0.00179932      1.00000      78.4053
      3970.97     0.500836   0.00180559      1.00000      78.3708
      3971.89     0.523851   0.00181884      1.00000      78.3362
      3972.80     0.555105   0.00183817      1.00000      78.2999
      3973.72     0.593112   0.00186223      1.00000      78.2634
      3974.63     0.636094   0.00188953      1.00000      78.2298
      3975.55     0.682122   0.00191851      1.00000      78.1408
      3976.46     0.729270   0.00194776      1.00000      78.0290
      3977.38     0.775777   0.00197608      1.00000      78.0173
      3978.30     0.820153   0.00200252      1.00000      78.0079
      3979.21     0.861253   0.00202643      1.00000      77.9749
      3980.13     0.898327   0.00204739      1.00000      77.9427
      3981.05     0.931023   0.00206527      1.00000      77.9368
      3981.96     0.959343   0.00208012      1.00000      77.9550
      3982.88     0.983564   0.00209216      1.00000      77.9213
      3983.80      1.00417   0.00210174      1.00000      77.8746
      3984.71      1.02173   0.00210924      1.00000      77.7774
      3985.63      1.03682   0.00211505      1.00000      77.7425
      3986.55      1.04994   0.00211951      1.00000      77.7082
      3987.47      1.06148   0.00212288      1.00000      77.6728
      3988.39      1.07170   0.00212534      1.00000      77.5670
      3989.30      1.08073   0.00212702      1.00000      77.5165
      3990.22      1.08863   0.00212797      1.00000      77.4168
      3991.14      1.09544   0.00212824      1.00000      77.3844
      3992.06      1.10120   0.00212786      1.00000      77.3491
      3992.98      1.10601   0.00212691      1.00000      77.3161
      3993.90      1.11004   0.00212550      1.00000      77.3293
      3994.82      1.11349   0.00212376      1.00000      77.3246
      3995.74      1.11660   0.00212183      1.00000      77.2647
      3996.66      1.11955   0.00211983      1.00000      77.3346
      3997.58      1.12248   0.00211784      1.00000      77.3715
      3998.50      1.12538   0.00211587      1.00000      77.2684
      3999.42      1.12818   0.00211388      1.00000      77.2340
      4000.34      1.13072   0.00211180      1.00000      77.1980
      4001.26      1.13286   0.00210954      1.00000      77.1648
      4002.18      1.13449   0.00210703      1.00000      77.1437
      4003.11      1.13565   0.00210432      1.00000      77.1717
      4004.03      1.13652   0.00210150      1.00000      77.1379
      4004.95      1.13740   0.00209867      1.00000      77.1492
      4005.87      1.13866   0.00209608      1.00000      77.1514
      4006.79      1.14069   0.00209421      1.00000      77.1158
      4007.72      1.14377   0.00209318      1.00000      77.0822
      4008.64      1.14800   0.00209272      1.00000      77.0494
      4009.56      1.15332   0.00209290      1.00000      77.0173
      4010.49      1.15950   0.00209385      1.00000      77.0311
      4011.41      1.16617   0.00209503      1.00000      77.0226
      4012.33      1.17289   0.00209621      1.00000      76.9896
      4013.26      1.17925   0.00209715      1.00000      76.9548
      4014.18      1.18489   0.00209763      1.00000      76.9217
      4015.11      1.18957   0.00209749      1.00000      76.8902
      4016.03      1.19315   0.00209665      1.00000      76.8565
      4016.96      1.19560   0.00209508      1.00000      76.8213
      4017.88      1.19696   0.00209281      1.00000      76.7879
      4018.81      1.19732   0.00208990      1.00000      76.7540
      4019.73      1.19677   0.00208639      1.00000      76.7193
      4020.66      1.19538   0.00208228      1.00000      76.6855
      4021.58      1.19316   0.00207745      1.00000      76.7639
      4022.51      1.19008   0.00207169      1.00000      76.7658
      4023.44      1.18609   0.00206597      1.00000      76.7335
      4024.36      1.18062   0.00205106      1.00000      76.7006
      4025.29      1.17448   0.00204711      1.00000      76.6663
      4026.22      1.16702   0.00204220      1.00000      76.6330
      4027.14      1.15816   0.00203371      1.00000      76.6123
      4028.07      1.14820   0.00202393      1.00000      76.6439
      4029.00      1.13757   0.00201347      1.00000      76.6095
      4029.93      1.12692   0.00200305      1.00000      76.5743
      4030.85      1.11705   0.00199292      1.00000      76.5420
      4031.78      1.10872   0.00198462      1.00000      76.5105
      4032.71      1.10280   0.00197384      1.00000      76.5113
      4033.64      1.09958   0.00196548      1.00000      76.5259
      4034.57      1.09880   0.00196777      1.00000      76.4917
      4035.50      1.10076   0.00196420      1.00000      76.5298
      4036.43      1.10425   0.00196304      1.00000      76.5024
      4037.36      1.10843   0.00196464      1.00000      76.4689
      4038.29      1.11190   0.00194755      1.00000      76.4368
      4039.22      1.11394   0.00195080      1.00000      76.4036
      4040.15      1.11354   0.00195601      1.00000      76.3708
      4041.08      1.11045   0.00194932      1.00000      76.3381
      4042.01      1.10487   0.00194283      1.00000      76.3115
      4042.94      1.09748   0.00193463      1.00000      76.3471
      4043.87      1.08926   0.00192593      1.00000      76.3125
      4044.80      1.08135   0.00191744      1.00000      76.2785
      4045.73      1.07475   0.00190791      1.00000      76.2449
      4046.66      1.07036   0.00190348      1.00000      76.2118
      4047.60      1.06833   0.00189833      1.00000      76.1797
      4048.53      1.06860   0.00189476      1.00000      76.1473
      4049.46      1.07056   0.00189155      1.00000      76.1133
      4050.39      1.07343   0.00188939      1.00000      76.0791
      4051.33      1.07618   0.00188771      1.00000      76.0454
      4052.26      1.07796   0.00188552      1.00000      76.0115
      4053.19      1.07811   0.00188224      1.00000      75.9762
      4054.12      1.07630   0.00187754      1.00000      75.9425
      4055.06      1.07247   0.00187094      1.00000      75.9088
      4055.99      1.06687   0.00186309      1.00000      75.8769
      4056.93      1.05991   0.00185629      1.00000      75.8461
      4057.86      1.05209   0.00184886      1.00000      75.8155
      4058.79      1.04393   0.00184069      1.00000      75.7823
      4059.73      1.03593   0.00183242      1.00000      75.7484
      4060.66      1.02853   0.00182411      1.00000      75.7145
      4061.60      1.02208   0.00181652      1.00000      75.6562
      4062.53      1.01689   0.00181016      1.00000      75.5727
      4063.47      1.01318   0.00180422      1.00000      75.5637
      4064.41      1.01104   0.00179978      1.00000      75.5824
      4065.34      1.01045   0.00179633      1.00000      75.5491
      4066.28      1.01124   0.00179367      1.00000      75.5170
      4067.21      1.01307   0.00179165      1.00000      75.4832
      4068.15      1.01553   0.00178997      1.00000      75.4504
      4069.09      1.01814   0.00178826      1.00000      75.4172
      4070.03      1.02048   0.00178610      1.00000      75.3856
      4070.96      1.02224   0.00178349      1.00000      75.3530
      4071.90      1.02328   0.00178125      1.00000      75.3190
      4072.84      1.02370   0.00177863      1.00000      75.2862
      4073.78      1.02377   0.00177577      1.00000      75.2527
      4074.71      1.02394   0.00177301      1.00000      75.2197
      4075.65      1.02470   0.00177071      1.00000      75.1866
      4076.59      1.02656   0.00176917      1.00000      75.0944
      4077.53      1.02992   0.00176860      1.00000      75.0547
      4078.47      1.03502   0.00176911      1.00000      75.0221
      4079.41      1.04190   0.00177073      1.00000      74.9893
      4080.35      1.05041   0.00177336      1.00000      74.9566
      4081.29      1.06023   0.00177679      1.00000      74.9240
      4082.23      1.07093   0.00178076      1.00000      74.8915
      4083.17      1.08201   0.00178496      1.00000      74.8599
      4084.11      1.09294   0.00178908      1.00000      74.8272
      4085.05      1.10319   0.00179279      1.00000      74.7941
      4085.99      1.11227   0.00179580      1.00000      74.7617
