  3.50100E+03  6.69723E-13  1.59866E-12  3.27098E-12  5.51822E-12  8.24431E-12  1.14978E-11  1.53689E-11  1.99389E-11  2.53049E-11  3.16100E-11  3.89589E-11  4.79455E-11
  3.50190E+03  6.70480E-13  1.59836E-12  3.26961E-12  5.51572E-12  8.24516E-12  1.15233E-11  1.54560E-11  2.00909E-11  2.54947E-11  3.18190E-11  3.91801E-11  4.81700E-11
  3.50280E+03  6.71193E-13  1.59788E-12  3.26813E-12  5.51290E-12  8.24239E-12  1.15283E-11  1.54813E-11  2.01368E-11  2.55523E-11  3.18815E-11  3.92434E-11  4.82288E-11
  3.50370E+03  6.71101E-13  1.59689E-12  3.26644E-12  5.50989E-12  8.23805E-12  1.15250E-11  1.54833E-11  2.01441E-11  2.55615E-11  3.18895E-11  3.92464E-11  4.82221E-11
  3.50460E+03  6.68436E-13  1.59492E-12  3.26435E-12  5.50668E-12  8.23367E-12  1.15226E-11  1.54894E-11  2.01594E-11  2.55802E-11  3.19068E-11  3.92584E-11  4.82241E-11
  3.50550E+03  6.64728E-13  1.59281E-12  3.26220E-12  5.50342E-12  8.22915E-12  1.15196E-11  1.54941E-11  2.01722E-11  2.55952E-11  3.19196E-11  3.92664E-11  4.82238E-11
  3.50640E+03  6.64308E-13  1.59244E-12  3.26079E-12  5.50042E-12  8.22439E-12  1.15143E-11  1.54910E-11  2.01711E-11  2.55925E-11  3.19127E-11  3.92537E-11  4.82018E-11
  3.50730E+03  6.67391E-13  1.59360E-12  3.25996E-12  5.49759E-12  8.21949E-12  1.15075E-11  1.54828E-11  2.01609E-11  2.55783E-11  3.18928E-11  3.92269E-11  4.81641E-11
  3.50820E+03  6.70122E-13  1.59435E-12  3.25892E-12  5.49464E-12  8.21444E-12  1.15001E-11  1.54728E-11  2.01475E-11  2.55602E-11  3.18687E-11  3.91958E-11  4.81242E-11
  3.50910E+03  6.70256E-13  1.59408E-12  3.25752E-12  5.49162E-12  8.20927E-12  1.14920E-11  1.54609E-11  2.01311E-11  2.55388E-11  3.18415E-11  3.91617E-11  4.80836E-11
  3.51000E+03  6.66750E-13  1.59286E-12  3.25583E-12  5.48855E-12  8.20361E-12  1.14813E-11  1.54419E-11  2.01032E-11  2.55027E-11  3.17972E-11  3.91082E-11  4.80213E-11
  3.51090E+03  6.60607E-13  1.59074E-12  3.25368E-12  5.48506E-12  8.19577E-12  1.14597E-11  1.53931E-11  2.00257E-11  2.54033E-11  3.16804E-11  3.89742E-11  4.78704E-11
  3.51180E+03  6.57339E-13  1.58901E-12  3.25151E-12  5.48096E-12  8.18261E-12  1.14111E-11  1.52693E-11  1.98236E-11  2.51460E-11  3.13837E-11  3.86429E-11  4.75079E-11
  3.51270E+03  6.59472E-13  1.58898E-12  3.24992E-12  5.47643E-12  8.16489E-12  1.13397E-11  1.50820E-11  1.95162E-11  2.47552E-11  3.09358E-11  3.81474E-11  4.69714E-11
  3.51360E+03  6.61334E-13  1.58961E-12  3.24852E-12  5.47200E-12  8.15302E-12  1.13012E-11  1.49867E-11  1.93616E-11  2.45585E-11  3.07091E-11  3.78952E-11  4.66967E-11
  3.51450E+03  6.59034E-13  1.58950E-12  3.24687E-12  5.46847E-12  8.15444E-12  1.13329E-11  1.50869E-11  1.95313E-11  2.47727E-11  3.09495E-11  3.81545E-11  4.69686E-11
  3.51541E+03  6.56738E-13  1.58911E-12  3.24558E-12  5.46648E-12  8.16135E-12  1.13880E-11  1.52502E-11  1.98052E-11  2.51188E-11  3.13403E-11  3.85791E-11  4.74178E-11
  3.51631E+03  6.59314E-13  1.58919E-12  3.24487E-12  5.46540E-12  8.16387E-12  1.14140E-11  1.53299E-11  1.99394E-11  2.52885E-11  3.15316E-11  3.87866E-11  4.76366E-11
  3.51721E+03  6.64828E-13  1.58934E-12  3.24403E-12  5.46373E-12  8.16100E-12  1.14120E-11  1.53313E-11  1.99429E-11  2.52935E-11  3.15369E-11  3.87912E-11  4.76387E-11
  3.51811E+03  6.68665E-13  1.58919E-12  3.24280E-12  5.46121E-12  8.15600E-12  1.14021E-11  1.53119E-11  1.99127E-11  2.52558E-11  3.14935E-11  3.87414E-11  4.75810E-11
  3.51901E+03  6.69674E-13  1.58877E-12  3.24138E-12  5.45836E-12  8.15158E-12  1.13977E-11  1.53109E-11  1.99149E-11  2.52578E-11  3.14925E-11  3.87354E-11  4.75673E-11
  3.51991E+03  6.68293E-13  1.58806E-12  3.23985E-12  5.45541E-12  8.14778E-12  1.13979E-11  1.53240E-11  1.99417E-11  2.52901E-11  3.15243E-11  3.87638E-11  4.75887E-11
  3.52081E+03  6.65053E-13  1.58714E-12  3.23824E-12  5.45241E-12  8.14359E-12  1.13958E-11  1.53303E-11  1.99569E-11  2.53080E-11  3.15404E-11  3.87758E-11  4.75936E-11
  3.52171E+03  6.62468E-13  1.58653E-12  3.23675E-12  5.44941E-12  8.13885E-12  1.13902E-11  1.53259E-11  1.99533E-11  2.53027E-11  3.15310E-11  3.87608E-11  4.75709E-11
  3.52261E+03  6.62878E-13  1.58636E-12  3.23542E-12  5.44646E-12  8.13388E-12  1.13830E-11  1.53166E-11  1.99412E-11  2.52866E-11  3.15098E-11  3.87333E-11  4.75353E-11
  3.52351E+03  6.63797E-13  1.58606E-12  3.23406E-12  5.44348E-12  8.12884E-12  1.13755E-11  1.53059E-11  1.99267E-11  2.52676E-11  3.14852E-11  3.87020E-11  4.74957E-11
