  3.50100E+03  6.99354E-13  1.78964E-12  3.85837E-12  6.80214E-12  1.01599E-11  1.39991E-11  1.85626E-11  2.42070E-11  3.09783E-11  3.82248E-11  4.63158E-11  5.59833E-11
  3.50190E+03  6.98866E-13  1.79308E-12  3.86043E-12  6.80231E-12  1.01721E-11  1.40615E-11  1.87005E-11  2.44071E-11  3.12272E-11  3.85305E-11  4.66914E-11  5.63873E-11
  3.50280E+03  7.06108E-13  1.79613E-12  3.86083E-12  6.80210E-12  1.01759E-11  1.40856E-11  1.87608E-11  2.45117E-11  3.13750E-11  3.86944E-11  4.68396E-11  5.64940E-11
  3.50370E+03  7.13435E-13  1.79376E-12  3.85638E-12  6.80020E-12  1.01754E-11  1.40965E-11  1.87994E-11  2.45951E-11  3.15012E-11  3.88073E-11  4.68722E-11  5.64222E-11
  3.50460E+03  7.08006E-13  1.78087E-12  3.84244E-12  6.79237E-12  1.01714E-11  1.41066E-11  1.88397E-11  2.46767E-11  3.16191E-11  3.89168E-11  4.69205E-11  5.63835E-11
  3.50550E+03  6.90000E-13  1.76633E-12  3.82773E-12  6.78238E-12  1.01644E-11  1.41099E-11  1.88608E-11  2.47164E-11  3.16747E-11  3.89816E-11  4.69843E-11  5.64174E-11
  3.50640E+03  6.76688E-13  1.76674E-12  3.82858E-12  6.78015E-12  1.01597E-11  1.41056E-11  1.88560E-11  2.47040E-11  3.16515E-11  3.89579E-11  4.69567E-11  5.63304E-11
  3.50730E+03  6.78692E-13  1.77869E-12  3.83874E-12  6.78130E-12  1.01560E-11  1.40963E-11  1.88362E-11  2.46632E-11  3.15835E-11  3.88698E-11  4.68299E-11  5.60918E-11
  3.50820E+03  6.88722E-13  1.78605E-12  3.84175E-12  6.77709E-12  1.01494E-11  1.40863E-11  1.88204E-11  2.46385E-11  3.15488E-11  3.88258E-11  4.67674E-11  5.59875E-11
  3.50910E+03  6.95568E-13  1.78619E-12  3.84077E-12  6.77375E-12  1.01440E-11  1.40796E-11  1.88159E-11  2.46436E-11  3.15683E-11  3.88509E-11  4.68045E-11  5.60812E-11
  3.51000E+03  6.90840E-13  1.77868E-12  3.83698E-12  6.77242E-12  1.01384E-11  1.40684E-11  1.88014E-11  2.46334E-11  3.15657E-11  3.88408E-11  4.67895E-11  5.61207E-11
  3.51090E+03  6.75928E-13  1.76114E-12  3.82077E-12  6.76226E-12  1.01219E-11  1.40302E-11  1.87336E-11  2.45419E-11  3.14544E-11  3.86965E-11  4.66018E-11  5.59325E-11
  3.51180E+03  6.68295E-13  1.74686E-12  3.80058E-12  6.74436E-12  1.00865E-11  1.39327E-11  1.85489E-11  2.42856E-11  3.11503E-11  3.83449E-11  4.61819E-11  5.54746E-11
  3.51270E+03  6.72951E-13  1.74972E-12  3.79516E-12  6.72779E-12  1.00369E-11  1.37861E-11  1.82673E-11  2.38965E-11  3.07051E-11  3.78699E-11  4.56648E-11  5.49408E-11
  3.51360E+03  6.73448E-13  1.75870E-12  3.79824E-12  6.70758E-12  9.99532E-12  1.37008E-11  1.81176E-11  2.36935E-11  3.04786E-11  3.76456E-11  4.54506E-11  5.47452E-11
  3.51450E+03  6.67781E-13  1.75931E-12  3.79600E-12  6.68480E-12  9.98592E-12  1.37555E-11  1.82527E-11  2.38809E-11  3.06855E-11  3.78692E-11  4.57134E-11  5.50317E-11
  3.51541E+03  6.72247E-13  1.75969E-12  3.79950E-12  6.68542E-12  1.00118E-11  1.38700E-11  1.84842E-11  2.41889E-11  3.10170E-11  3.82249E-11  4.61335E-11  5.54965E-11
  3.51631E+03  6.90040E-13  1.76883E-12  3.81433E-12  6.71102E-12  1.00483E-11  1.39410E-11  1.86059E-11  2.43435E-11  3.11821E-11  3.84196E-11  4.64015E-11  5.58316E-11
  3.51721E+03  7.06069E-13  1.77864E-12  3.82599E-12  6.73263E-12  1.00689E-11  1.39583E-11  1.86267E-11  2.43757E-11  3.12309E-11  3.84905E-11  4.65065E-11  5.59709E-11
