      5400.00      0.99936382      1.00000
      5400.25      0.99995263      1.00000
      5400.50      0.99998984      1.00000
      5400.75      0.99999188      1.00000
      5401.00      0.99992156      1.00000
      5401.25      0.99976387      1.00000
      5401.50      0.99987110      1.00000
      5401.75      0.99993918      1.00000
      5402.00      0.99980488      1.00000
      5402.25      0.99999106      1.00000
      5402.50      0.99996023      1.00000
      5402.75      0.99988720      1.00000
      5403.00      0.99986958      1.00000
      5403.25      0.99997078      1.00000
      5403.50      0.99923921      1.00000
      5403.75      0.99921234      1.00000
      5404.00      0.99953722      1.00000
      5404.25      0.99989458      1.00000
      5404.50      0.99955436      1.00000
      5404.75      0.99992011      1.00000
      5405.00      0.99988761      1.00000
      5405.25      0.99999219      1.00000
      5405.50      0.99999389      1.00000
      5405.75      0.99999040      1.00000
      5406.00      0.99981304      1.00000
      5406.25      0.99994769      1.00000
      5406.50      0.99949067      1.00000
      5406.75      0.99984009      1.00000
      5407.00      0.99968316      1.00000
      5407.25      0.99972836      1.00000
      5407.50      0.99997283      1.00000
      5407.75      0.99974409      1.00000
      5408.00      0.99995665      1.00000
      5408.25      0.99908743      1.00000
      5408.50      0.99875529      1.00000
      5408.75      0.99939239      1.00000
      5409.00      0.99962330      1.00000
      5409.25      0.99990683      1.00000
      5409.50      0.99866846      1.00000
      5409.75      0.99891021      1.00000
      5410.00      0.99993218      1.00000
      5410.25      0.99945358      1.00000
      5410.50      0.99986230      1.00000
      5410.75      0.99984321      1.00000
      5411.00      0.99756191      1.00000
      5411.25      0.99844828      1.00000
      5411.50      0.99946215      1.00000
      5411.75      0.99990228      1.00000
      5412.00      0.99997798      1.00000
      5412.25      0.99985743      1.00000
      5412.50      0.99975229      1.00000
      5412.75      0.99997718      1.00000
      5413.00      0.99995155      1.00000
      5413.25      0.99923812      1.00000
      5413.50      0.99985126      1.00000
      5413.75      0.99878689      1.00000
      5414.00      0.99994344      1.00000
      5414.25      0.99979637      1.00000
      5414.50      0.99790307      1.00000
      5414.75      0.99952996      1.00000
      5415.00      0.99994447      1.00000
