350 0
350.0175 0
350.035002 0
350.052504 0
350.070007 81.0471
350.087511 0
350.105016 0
350.122521 0
350.140028 0
350.157535 0
350.175044 0
350.192553 0
350.210063 0
350.227574 0
350.245086 0
350.262598 0
350.280112 0
350.297626 0
350.315142 0
350.332658 62.2834
350.350175 0
350.367693 77.7191
350.385212 3.2393
350.402732 0
350.420252 0
350.437774 0
350.455296 0
350.472819 0
350.490343 0
350.507868 0
350.525394 0
350.542921 0
350.560448 0
350.577977 49.7842
350.595506 0
350.613036 0
350.630567 37.3314
350.648099 0
350.665632 74.6534
350.683166 0
350.7007 0
350.718236 0
350.735772 0
350.75331 0
350.770848 0
350.788387 0
350.805926 0
350.823467 0
350.841009 0
350.858551 0
350.876095 0
350.893639 0
350.911184 0
350.92873 0
350.946277 0
350.963825 0
350.981373 0
350.998923 55.9228
351.016473 0
351.034024 0
351.051577 0
351.06913 0
351.086683 62.1144
351.104238 0
351.121794 0
351.13935 0
351.156908 0
351.174466 0
351.192025 0
351.209585 0
351.227146 0
351.244708 0
351.262271 0
351.279834 0
351.297399 0
351.314964 86.85
351.33253 0
351.350097 0
351.367665 0
351.385234 0
351.402804 24.7981
351.420374 0
351.437946 0
351.455518 0
351.473091 0
351.490665 0
351.50824 0
351.525816 0
351.543393 0
351.560971 0
351.578549 0
351.596128 0
351.613709 0
351.63129 0
351.648872 0
351.666455 0
351.684038 0
351.701623 0
351.719209 0
351.736795 0
351.754382 0
351.77197 0
351.789559 0
351.807149 0
351.82474 124.234
351.842332 0
351.859924 0
351.877518 0
351.895112 0
351.912707 0
351.930303 0
351.9479 0
351.965498 0
351.983097 0
352.000697 0
352.018297 0
352.035898 0
352.053501 0
352.071104 0
352.088708 0
352.106313 0
352.123918 0
352.141525 0
352.159133 0
352.176741 5.8998
352.19435 49.9658
352.21196 0
352.229571 0
352.247183 0
352.264796 0
352.28241 0
352.300024 0
352.31764 0
352.335256 0
352.352873 0
352.370491 0
352.38811 0
352.40573 0
352.423351 0
352.440973 0
352.458595 0
352.476218 0
352.493843 0
352.511468 0
352.529094 0
352.546721 0
352.564348 0
352.581977 0
352.599607 0
352.617237 0
352.634868 0
352.652501 0
352.670134 0
352.687768 0
352.705402 0
352.723038 0
352.740675 0
352.758312 0
352.775951 0
352.79359 0
352.81123 0
352.828871 0
352.846513 0
352.864156 0
352.881799 0
352.899444 0
352.917089 0
352.934735 0
352.952383 0
352.970031 0
352.98768 0
353.005329 0
353.02298 0
353.040632 0
353.058284 0
353.075938 0
353.093592 0
353.111247 0
353.128903 0
353.14656 0
353.164218 0
353.181876 0
353.199536 0
353.217196 0
353.234858 0
353.25252 0
353.270183 0
353.287847 0
353.305512 0
353.323177 0
353.340844 0
353.358511 0
353.37618 0
353.393849 0
353.411519 0
353.42919 0
353.446862 0
353.464535 0
353.482208 0
353.499883 0
353.517558 0
353.535235 0
353.552912 0
353.57059 0
353.588269 0
353.605949 0
353.62363 0
353.641311 0
353.658994 0
353.676677 0
353.694361 0
353.712047 0
353.729733 0
353.74742 0
353.765107 0
353.782796 0
353.800486 0
353.818176 0
353.835867 0
353.85356 0
353.871253 0
353.888947 0
353.906642 0
353.924338 0
353.942034 0
353.959732 0
353.97743 0
353.995129 0
354.01283 0
354.030531 0
354.048233 0
354.065936 0
354.083639 0
354.101344 0
354.119049 0
354.136756 0
354.154463 0
354.172171 0
354.18988 67.5644
354.20759 0
354.225301 0
354.243013 0
354.260725 0
354.278439 0
354.296153 0
354.313868 0
354.331585 0
354.349302 135.044
354.36702 0
354.384738 110.475
354.402458 0
354.420179 0
354.4379 0
354.455622 0
354.473346 0
354.49107 0
354.508795 0
354.526521 165.626
354.544247 0
354.561975 141.071
354.579704 0
354.597433 0
354.615163 85.8532
354.632895 0
354.650627 42.921
354.66836 0
354.686093 0
354.703828 0
354.721564 147.119
354.7393 0
354.757038 0
354.774776 177.733
354.792515 0
354.810255 0
354.827996 55.147
354.845738 0
354.863481 0
354.881224 0
354.898969 165.396
354.916714 0
354.934461 0
354.952208 0
354.969956 0
354.987705 42.8668
355.005455 0
355.023205 0
355.040957 122.452
355.058709 0
355.076463 0
355.094217 0
355.111972 0
355.129728 7.35464
355.147485 102.805
355.165243 0
355.183002 0
355.200761 140.727
355.218522 0
355.236283 0
355.254045 0
355.271809 0
355.289573 0
355.307338 0
355.325103 0
355.34287 0
355.360638 89.6365
355.378406 2.08269
355.396175 0
355.413946 61.134
355.431717 0
355.449489 0
355.467262 0
355.485036 0
355.50281 158.898
355.520586 0
355.538362 61.1071
355.55614 122.207
355.573918 42.7697
355.591697 0
355.609477 30.546
355.627258 0
355.64504 0
355.662823 116.053
355.680606 1.57616
355.698391 53.3892
355.716176 195.419
355.733962 0
355.751749 0
355.769537 85.4783
355.787326 18.3154
355.805116 0
355.822907 0
355.840698 0
355.858491 0
355.876284 0.11983
355.894079 128.033
355.911874 85.4288
355.92967 162.15
355.947467 2.59258
355.965265 0
355.983063 0.000451019
356.000863 60.9984
356.018663 0
356.036465 0
356.054267 0
356.07207 0
356.089874 0
356.107679 0
356.125485 0
356.143292 0
356.161099 176.792
356.178908 0
356.196717 48.7638
356.214527 152.376
356.232339 97.5145
356.250151 28.2418
356.267964 20.5108
356.285777 0
356.303592 0
356.321408 0
356.339224 0
356.357042 0
356.37486 0
356.392679 0
356.410499 54.8151
356.42832 0
356.446142 0
356.463965 0
356.481789 0
356.499613 450.541
356.517438 170.46
356.535265 0
356.553092 97.3899
356.57092 0
356.588749 0
356.606579 0
356.62441 0
356.642241 0
356.660074 0
356.677907 0
356.695742 0
356.713577 0
356.731413 0
356.74925 0
356.767088 72.966
356.784927 0
356.802767 0
356.820607 0
356.838449 0
356.856291 0
356.874134 0.022469
356.891978 188.371
356.909823 0
356.927669 0
356.945516 115.443
356.963364 0
356.981213 0
356.999062 0
357.016912 0
357.034764 0
357.052616 0
357.070469 0
357.088323 0
357.106178 0
357.124034 0
357.14189 0
357.159748 0
357.177606 0
357.195466 0
357.213326 0
357.231187 0
357.249049 0
357.266912 0
357.284776 0
357.30264 0
357.320506 0
357.338372 0
357.35624 0
357.374108 0
357.391977 0
357.409847 0
357.427718 0
357.44559 0
357.463463 0
357.481336 0
357.499211 0
357.517086 0
357.534962 0
357.55284 0
357.570718 0
357.588597 0
357.606477 0
357.624357 0
357.642239 0
357.660122 0
357.678005 0
357.695889 0
357.713775 0
357.731661 0
357.749548 0
357.767436 0
357.785325 0
357.803214 0
357.821105 0
357.838996 0
357.856889 0
357.874782 66.5918
357.892676 0
357.910571 0
357.928467 0
357.946364 0
357.964262 0
357.982161 0
358.00006 0
358.017961 0
358.035862 0
358.053764 0
358.071667 0
358.089571 0
358.107476 0
358.125382 0
358.143289 0
358.161196 0
358.179105 0
358.197014 0
358.214925 0
358.232836 0
358.250748 0
358.268661 0
358.286575 0
358.30449 0
358.322405 0
358.340322 0
358.358239 0
358.376158 66.4553
358.394077 0
358.411997 0
358.429918 0
358.44784 0
358.465763 0
358.483687 0
358.501611 0
358.519537 0
358.537463 0
358.555391 0
358.573319 0
358.591248 0
358.609178 0
358.627109 0
358.645041 0
358.662973 0
358.680907 0
358.698841 0
358.716777 0
358.734713 0
358.75265 0
358.770588 0
358.788527 0
358.806467 0
358.824408 0
358.84235 0
358.860292 0
358.878236 0
358.89618 0
358.914125 0
358.932071 0
358.950018 0
358.967966 0
358.985915 0
359.003865 0
359.021816 0
359.039767 0
359.05772 0
359.075673 0
359.093627 0
359.111582 0
359.129538 0
359.147495 0
359.165453 0
359.183412 0
359.201371 0
359.219332 0
359.237293 0
359.255256 0
359.273219 0
359.291183 0
359.309148 0
359.327114 0
359.345081 0
359.363048 0
359.381017 0
359.398987 0
359.416957 0
359.434928 0
359.4529 0
359.470874 0
359.488848 0
359.506822 0
359.524798 0
359.542775 0
359.560752 0
359.578731 0
359.59671 0
359.614691 0
359.632672 0
359.650654 0
359.668637 0
359.686621 0
359.704606 0
359.722591 0
359.740578 0
359.758565 0
359.776554 0
359.794543 0
359.812533 0
359.830524 0
359.848516 0
359.866509 0
359.884503 0
359.902497 0
359.920493 0
359.93849 0
359.956487 0
359.974485 0
359.992484 0
360.010484 0
360.028485 0
360.046487 0
360.06449 0
360.082494 0
360.100498 0
360.118504 0
360.13651 0
360.154517 0
360.172526 0
360.190535 0
360.208545 0
360.226556 0
360.244567 0
360.26258 0
360.280594 0
360.298608 0
360.316623 0
360.33464 0
360.352657 0
360.370675 0
360.388694 0
360.406714 0
360.424735 0
360.442756 0
360.460779 0
360.478802 0
360.496827 0
360.514852 0
360.532878 0
360.550905 0
360.568933 0
360.586962 0
360.604992 0
360.623023 0
360.641054 0
360.659087 0
360.67712 0
360.695155 0
360.71319 0
360.731226 0
360.749263 0
360.767301 0
360.78534 0
360.803379 0
360.82142 0
360.839462 0
360.857504 0
360.875547 0
360.893591 0
360.911637 0
360.929683 0
360.94773 0
360.965777 0
360.983826 0
361.001876 0
361.019926 0
361.037978 0
361.05603 0
361.074083 0
361.092138 0
361.110193 0
361.128249 0
361.146305 0
361.164363 0
361.182422 0
361.200481 0
361.218542 0
361.236603 0
361.254666 0
361.272729 0
361.290793 0
361.308858 0
361.326924 0
361.344991 0
361.363058 0
361.381127 0
361.399196 0
361.417267 0
361.435338 0
361.45341 0
361.471483 0
361.489557 0
361.507632 0
361.525708 0
361.543785 0
361.561863 0
361.579941 0
361.598021 0
361.616101 0
361.634182 95.5303
361.652264 0
361.670347 101.492
361.688431 0
361.706516 143.272
361.724602 0
361.742689 0
361.760776 71.6279
361.778865 0
361.796954 0
361.815045 65.6505
361.833136 107.425
361.851228 0
361.869321 0
361.887415 89.5101
361.90551 0
361.923605 107.404
361.941702 0
361.959799 0
361.977898 71.5942
361.995997 0
362.014098 0
362.032199 89.4818
362.050301 0
362.068404 0
362.086508 89.4715
362.104612 0
362.122718 0
362.140825 0
362.158932 83.4928
362.177041 0
362.19515 0
362.21326 101.373
362.231371 0
362.249483 0
362.267596 0
362.28571 65.4433
362.303825 0.141158
362.32194 0
362.340057 0
362.358174 83.4576
362.376293 0
362.394412 0
362.412532 0
362.430653 0
362.448775 53.6405
362.466898 0
362.485022 0
362.503147 0
362.521272 101.303
362.539399 0
362.557526 0
362.575654 0
362.593784 0
362.611914 5.95772
362.630045 0
362.648177 0
362.66631 0
362.684443 63.6446
362.702578 1.87869
362.720714 0
362.73885 0
362.756988 0
362.775126 0
362.793265 0
362.811405 0
362.829546 0
362.847688 0
362.865831 0
362.883975 125.032
362.902119 0
362.920265 0
362.938411 0
362.956559 0
362.974707 0
362.992856 0
363.011006 83.3268
363.029157 0
363.047309 0
363.065462 0
363.083616 178.523
363.101771 0
363.119926 0
363.138082 0
363.15624 0
363.174398 0
363.192557 0
363.210717 0
363.228878 0
363.24704 0
363.265203 0
363.283367 0
363.301531 0
363.319697 124.884
363.337863 89.1983
363.356031 0
363.374199 0
363.392368 0
363.410538 0
363.428709 0
363.446881 65.3923
363.465054 0
363.483228 0
363.501402 112.934
363.519578 0
363.537754 0
363.555932 101.031
363.57411 0
363.592289 0
363.610469 0
363.62865 0
363.646832 49.9416
363.665015 80.7669
363.683198 0
363.701383 136.868
363.719568 5.70459
363.737755 0
363.755942 0
363.774131 0
363.79232 0
363.81051 59.3856
363.828701 0
363.846893 0
363.865085 0
363.883279 0
363.901474 0
363.919669 89.0514
363.937866 29.6783
363.956063 0.00377746
363.974261 136.522
363.99246 0
364.010661 0
364.028862 0
364.047063 0
364.065266 0
364.08347 53.4026
364.101675 0
364.11988 0
364.138087 0
364.156294 53.3901
364.174502 0
364.192711 0
364.210921 0
364.229132 77.1008
364.247344 1.79173
364.265557 87.1602
364.283771 77.0872
364.301986 0
364.320201 0
364.338418 0
364.356635 71.1406
364.374853 0
364.393072 0
364.411293 0
364.429514 100.759
364.447736 0
364.465958 0
364.484182 0
364.502407 0
364.520632 0
364.538859 0
364.557086 0
364.575315 0
364.593544 0
364.611774 0
364.630005 0
364.648237 35.5365
364.66647 71.0687
364.684704 0
364.702938 0
364.721174 0
364.73941 0
364.757648 0
364.775886 0
364.794125 0
364.812366 0
364.830607 0
364.848849 0
364.867092 0
364.885335 0
364.90358 0
364.921826 0
364.940072 0
364.95832 0
364.976568 0
364.994817 0
365.013068 41.4122
365.031319 41.4101
365.049571 0
365.067824 35.4904
365.086077 0
365.104332 0
365.122588 0
365.140844 0
365.159102 0
365.17736 0
365.19562 0
365.21388 0
365.232141 0
365.250403 0
365.268666 0
365.28693 0
365.305195 0
365.323461 0
365.341727 0
365.359995 0
365.378263 0
